"","TeamPage","Rank","Name","Games","Wins","Losses","Ties","PointsFor","PointsAgainst","HE","SD","FE","SE"
"506","https://www.curlingzone.com/team.php?teamid=139895&profileid=&view=OOM&OOMweek=37#1",506,"Andy Lloyd","3","1","2",NA,"9","8","0.36","0.27","0.57","0.22"
"507","https://www.curlingzone.com/team.php?teamid=143462&profileid=&view=OOM&OOMweek=37#1",507,"Harrison Boss","4","1","3",NA,"6.76","10.59","0.39","0.33","0.17","0.19"
"508","https://www.curlingzone.com/team.php?teamid=139638&profileid=&view=OOM&OOMweek=37#1",508,"Camil Palin","4","1","3",NA,"5.6","10","0.22","0.5","0.5","0.33"
"509","https://www.curlingzone.com/team.php?teamid=139617&profileid=&view=OOM&OOMweek=37#1",509,"Maxime Mailloux","4","1","3",NA,"5.52","8.97","0.29","0.5","0.67","0.13"
"510","https://www.curlingzone.com/team.php?teamid=139636&profileid=&view=OOM&OOMweek=37#1",510,"Jean-Christophe Pichon","4","1","3",NA,"5.63","6.88","0.13","0.32","0.5","0.23"
"511","https://www.curlingzone.com/team.php?teamid=139622&profileid=&view=OOM&OOMweek=37#1",511,"Jacques Dufresne","4","1","3",NA,"5","7.5","0.21","0.5","0.38","0.29"
"512","https://www.curlingzone.com/team.php?teamid=139608&profileid=&view=OOM&OOMweek=37#1",512,"Bruno Crepeault","4","1","3",NA,"5.94","6.88","0.12","0.39","0.43","0.5"
"513","https://www.curlingzone.com/team.php?teamid=139140&profileid=&view=OOM&OOMweek=37#1",513,"Mike Flannery","4","1","3",NA,"5.86","8.62","0.38","0.41","0.5","0.08"
"514","https://www.curlingzone.com/team.php?teamid=139143&profileid=&view=OOM&OOMweek=37#1",514,"Wayne Tallon","4","1","3",NA,"6.67","8","0.31","0.31","0.45","0.14"
"515","https://www.curlingzone.com/team.php?teamid=137848&profileid=&view=OOM&OOMweek=37#1",515,"Tomasz Bosek","4","1","3",NA,"5.56","10","0.21","0.35","0.43","0.2"
"516","https://www.curlingzone.com/team.php?teamid=142206&profileid=&view=OOM&OOMweek=37#1",516,"Glen MacLeod","4","1","3",NA,"7.84","9.19","0.38","0.19","0.31","0.29"
"517","https://www.curlingzone.com/team.php?teamid=142351&profileid=&view=OOM&OOMweek=37#1",517,"Jin-wook Lee","5","1","4",NA,"5.45","12.73","0.17","0.36","0.24","0.11"
"518","https://www.curlingzone.com/team.php?teamid=142350&profileid=&view=OOM&OOMweek=37#1",518,"JaeBeom Lee","5","1","4",NA,"7.39","8.26","0.5","0.13","0.33","0.04"
"519","https://www.curlingzone.com/team.php?teamid=137274&profileid=&view=OOM&OOMweek=37#1",519,"Harold Walters","4","1","3",NA,"6.25","11.25","0.33","0.44","0.57","0.13"
"520","https://www.curlingzone.com/team.php?teamid=137270&profileid=&view=OOM&OOMweek=37#1",520,"Evan McDonah","4","1","3",NA,"5.52","9.66","0","0.4","0.44","0.36"
"521","https://www.curlingzone.com/team.php?teamid=135795&profileid=&view=OOM&OOMweek=37#1",521,"Rod Feltham","4","1","3",NA,"7.31","8.08","0.25","0.31","0.56","0.31"
"522","https://www.curlingzone.com/team.php?teamid=135801&profileid=&view=OOM&OOMweek=37#1",522,"Justin Hewitt","4","1","3",NA,"5.26","13.16","0.2","0.5","0.5","0"
"523","https://www.curlingzone.com/team.php?teamid=142268&profileid=&view=OOM&OOMweek=37#1",523,"Butch Mouck","5","3","2",NA,"6.96","6.52","0.26","0.18","0.56","0.21"
"524","https://www.curlingzone.com/team.php?teamid=144065&profileid=&view=OOM&OOMweek=37#1",524,"Shane Gordon","7","3","4",NA,"6.25","7.66","0.29","0.32","0.55","0.18"
"525","https://www.curlingzone.com/team.php?teamid=143966&profileid=&view=OOM&OOMweek=37#1",525,"Coleman Thurston","7","1","6",NA,"5.74","8.38","0.23","0.23","0.48","0.18"
"526","https://www.curlingzone.com/team.php?teamid=144280&profileid=&view=OOM&OOMweek=37#1",526,"Lawrence Corrigal","4","1","3",NA,"5.83","9.44","0.3","0.33","0.38","0.13"
"527","https://www.curlingzone.com/team.php?teamid=144332&profileid=&view=OOM&OOMweek=37#1",527,"Corey Leach","4","1","3",NA,"6.94","6.94","0.3","0.39","0.6","0.15"
"528","https://www.curlingzone.com/team.php?teamid=142768&profileid=&view=OOM&OOMweek=37#1",528,"Ryo Wakabayashi","5","1","4",NA,"5.28","8.33","0.28","0.4","0.58","0.19"
"529","https://www.curlingzone.com/team.php?teamid=145376&profileid=&view=OOM&OOMweek=37#1",529,"Kevin Wunderlin","3","1","2",NA,"6.67","8.89","0.45","0.42","0.5","0"
"530","https://www.curlingzone.com/team.php?teamid=144687&profileid=&view=OOM&OOMweek=37#1",530,"Stuart Brand","6","2","4",NA,"8.51","7.66","0.32","0.38","0.46","0.3"
"531","https://www.curlingzone.com/team.php?teamid=142156&profileid=&view=OOM&OOMweek=37#1",531,"Michel Lachance","4","1","3",NA,"5.33","8.33","0.17","0.53","0.63","0.27"
"532","https://www.curlingzone.com/team.php?teamid=144686&profileid=&view=OOM&OOMweek=37#1",532,"Owen Rees","6","2","4",NA,"5.78","11.56","0.26","0.38","0.35","0.14"
"533","https://www.curlingzone.com/team.php?teamid=144547&profileid=&view=OOM&OOMweek=37#1",533,"Ross Craik","7","1","6",NA,"5.97","8.87","0.22","0.25","0.3","0.27"
"534","https://www.curlingzone.com/team.php?teamid=134297&profileid=&view=OOM&OOMweek=37#1",534,"Tomoji Arai","8","1","7",NA,"5.82","11.27","0.21","0.46","0.31","0.2"
"535","https://www.curlingzone.com/team.php?teamid=139799&profileid=&view=OOM&OOMweek=37#1",535,"Darrel Veiner","11","4","7",NA,"6.96","8.39","0.33","0.39","0.47","0.28"
"536","https://www.curlingzone.com/team.php?teamid=139795&profileid=&view=OOM&OOMweek=37#1",536,"Colin Griffith","8","3","5",NA,"6.67","7.33","0.29","0.36","0.64","0.25"
"537","https://www.curlingzone.com/team.php?teamid=143151&profileid=&view=OOM&OOMweek=37#1",537,"Nick Lane","4","1","3",NA,"6.55","8.62","0.46","0.46","0.5","0.13"
"538","https://www.curlingzone.com/team.php?teamid=137040&profileid=&view=OOM&OOMweek=37#1",538,"Scott Strouse","3","1","2",NA,"7.27","9.09","0.42","0.31","0.5","0.33"
"539","https://www.curlingzone.com/team.php?teamid=135943&profileid=&view=OOM&OOMweek=37#1",539,"Michael Glessner","3","1","2",NA,"8.1","8.1","0.29","0.38","0.2","0.54"
"540","https://www.curlingzone.com/team.php?teamid=137773&profileid=&view=OOM&OOMweek=37#1",540,"Mark Mooney","3","1","2",NA,"6.19","10.95","0.17","0.75","0.75","0.33"
"541","https://www.curlingzone.com/team.php?teamid=137772&profileid=&view=OOM&OOMweek=37#1",541,"Barry Klein","4","1","3",NA,"6.15","11.54","0.19","0.5","0.33","0.4"
"542","https://www.curlingzone.com/team.php?teamid=138722&profileid=&view=OOM&OOMweek=37#1",542,"Cedar Kennedy","3","1","2",NA,"6.32","13.16","0.17","0.42","0.33","0.14"
"543","https://www.curlingzone.com/team.php?teamid=143707&profileid=&view=OOM&OOMweek=37#1",543,"Dave Konefal","4","1","3",NA,"5.79","7.37","0.33","0.23","0.54","0.06"
"544","https://www.curlingzone.com/team.php?teamid=143712&profileid=&view=OOM&OOMweek=37#1",544,"Zack Eldridge","4","1","3",NA,"5","6.94","0.06","0.37","0.5","0.29"
"545","https://www.curlingzone.com/team.php?teamid=135161&profileid=&view=OOM&OOMweek=37#1",545,"Shawn Blair","6","1","5",NA,"5.53","10.26","0.29","0.16","0.33","0.11"
"546","https://www.curlingzone.com/team.php?teamid=143893&profileid=&view=OOM&OOMweek=37#1",546,"Philip MacDonald","4","1","3",NA,"8.38","8.38","0.35","0.35","0.27","0.35"
"547","https://www.curlingzone.com/team.php?teamid=143886&profileid=&view=OOM&OOMweek=37#1",547,"Darren Higgins","4","1","3",NA,"6.11","8.89","0.33","0.05","0.47","0.12"
"548","https://www.curlingzone.com/team.php?teamid=138009&profileid=&view=OOM&OOMweek=37#1",548,"Clint Cudmore","6","2","4",NA,"6.3","7.04","0.28","0.36","0.53","0.31"
"549","https://www.curlingzone.com/team.php?teamid=144081&profileid=&view=OOM&OOMweek=37#1",549,"Janis Rudzitis","5","1","4",NA,"7.14","8.98","0.32","0.36","0.38","0.33"
"550","https://www.curlingzone.com/team.php?teamid=142318&profileid=&view=OOM&OOMweek=37#1",550,"Rob Van Kommer","3","1","2",NA,"5.5","8","0.38","0.25","0.5","0.13"
"551","https://www.curlingzone.com/team.php?teamid=144068&profileid=&view=OOM&OOMweek=37#1",551,"Matt Mann","6","1","5",NA,"5.89","8.21","0.08","0.42","0.31","0.37"
"552","https://www.curlingzone.com/team.php?teamid=142271&profileid=&view=OOM&OOMweek=37#1",552,"Greg Todoruk","3","1","2",NA,"5.86","6.9","0.23","0.19","0.6","0.15"
"553","https://www.curlingzone.com/team.php?teamid=142266&profileid=&view=OOM&OOMweek=37#1",553,"Duane Lang","3","1","2",NA,"7.2","6","0.27","0.33","0.75","0.31"
"554","https://www.curlingzone.com/team.php?teamid=142302&profileid=&view=OOM&OOMweek=37#1",554,"Grant Brown","4","2","2",NA,"7.11","7.37","0.33","0.38","0.3","0.24"
"555","https://www.curlingzone.com/team.php?teamid=139473&profileid=&view=OOM&OOMweek=37#1",555,"Mirac Ozkan","4","0","4",NA,"4.8","15.2","0.17","0.31","0.09","0.08"
"556","https://www.curlingzone.com/team.php?teamid=138904&profileid=&view=OOM&OOMweek=37#1",556,"Francois Roberge","0","0","0",NA,"0","0","0","0","0","0"
"557","https://www.curlingzone.com/team.php?teamid=137054&profileid=&view=OOM&OOMweek=37#1",557,"Josh Nowlan",NA,NA,NA,NA,"0","0","0","0","0","0"
"558","https://www.curlingzone.com/team.php?teamid=143651&profileid=&view=OOM&OOMweek=37#1",558,"Sagel Mercer","3","0","3",NA,"2.86","17.14","0","0.55","0.33","0.2"
"559","https://www.curlingzone.com/team.php?teamid=144695&profileid=&view=OOM&OOMweek=37#1",559,"Pat Paslawski","0","0","0",NA,"0","0","0","0","0","0"
"560","https://www.curlingzone.com/team.php?teamid=143899&profileid=&view=OOM&OOMweek=37#1",560,"Keith Nabuurs","3","0","3",NA,"4.23","12.69","0.13","0.5","0.38","0.2"
"561","https://www.curlingzone.com/team.php?teamid=137723&profileid=&view=OOM&OOMweek=37#1",561,"Tsubasa Nakagawa","5","0","5",NA,"4.57","10.57","0.11","0.45","0.42","0.13"
"562","https://www.curlingzone.com/team.php?teamid=144325&profileid=&view=OOM&OOMweek=37#1",562,"Mark Pillsworth","2","0","2",NA,"5.5","9","0.1","0.3","0.14","0.2"
"563","https://www.curlingzone.com/team.php?teamid=139965&profileid=&view=OOM&OOMweek=37#1",563,"Fabio Ribotta","4","0","4",NA,"5.52","10.34","0.14","0.24","0.2","0.17"
"564","https://www.curlingzone.com/team.php?teamid=146282&profileid=&view=OOM&OOMweek=37#1",564,"Paul Richardsen","3","0","3",NA,"1.67","13.89","0","0.75","0.33","0"
"565","https://www.curlingzone.com/team.php?teamid=143479&profileid=&view=OOM&OOMweek=37#1",565,"Jeff Reich","3","0","3",NA,"4.48","7.93","0.33","0.43","0.43","0.2"
"566","https://www.curlingzone.com/team.php?teamid=136718&profileid=&view=OOM&OOMweek=37#1",566,"P.N. Raju","4","0","4",NA,"2.59","9.63","0.07","0.53","0.67","0.1"
"567","https://www.curlingzone.com/team.php?teamid=138674&profileid=&view=OOM&OOMweek=37#1",567,"Blair Pettipas","5","0","5",NA,"5.63","12.81","0.21","0.47","0.55","0.15"
"568","https://www.curlingzone.com/team.php?teamid=144359&profileid=&view=OOM&OOMweek=37#1",568,"Matthew Mepstead","2","0","2",NA,"3","6","0","0.43","0.67","0.15"
"569","https://www.curlingzone.com/team.php?teamid=136682&profileid=&view=OOM&OOMweek=37#1",569,"Jason Peckham","4","0","4",NA,"4.35","13.04","0.23","0.5","0.38","0.11"
"570","https://www.curlingzone.com/team.php?teamid=142335&profileid=&view=OOM&OOMweek=37#1",570,"Terry McNamee","2","0","2",NA,"7","8.5","0.3","0.4","0.5","0.2"
"571","https://www.curlingzone.com/team.php?teamid=139405&profileid=&view=OOM&OOMweek=37#1",571,"Bob Leclair","5","0","5",NA,"4.85","9.39","0.06","0.35","0.36","0.25"
"572","https://www.curlingzone.com/team.php?teamid=141347&profileid=&view=OOM&OOMweek=37#1",572,"Mike Libbus","3","0","3",NA,"5.79","12.63","0.17","0.67","0.4","0.29"
"573","https://www.curlingzone.com/team.php?teamid=144335&profileid=&view=OOM&OOMweek=37#1",573,"Dustin Lavigne","3","0","3",NA,"2.27","13.18","0","0.71","0.5","0.13"
"574","https://www.curlingzone.com/team.php?teamid=139580&profileid=&view=OOM&OOMweek=37#1",574,"Earl Lasalle","0","0","0",NA,"0","0","0","0","0","0"
"575","https://www.curlingzone.com/team.php?teamid=135172&profileid=&view=OOM&OOMweek=37#1",575,"J.P. Lachance",NA,NA,NA,NA,"0","0","0","0","0","0"
"576","https://www.curlingzone.com/team.php?teamid=141812&profileid=&view=OOM&OOMweek=37#1",576,"Steve Lang","3","0","3",NA,"5.24","10","0.17","0.33","0.67","0"
"577","https://www.curlingzone.com/team.php?teamid=139578&profileid=&view=OOM&OOMweek=37#1",577,"Derek Lockwood","0","0","0",NA,"0","0","0","0","0","0"
"578","https://www.curlingzone.com/team.php?teamid=143383&profileid=&view=OOM&OOMweek=37#1",578,"Josh Maisey","7","3","4",NA,"7.09","6.18","0.46","0.3","0.47","0.18"
"579","https://www.curlingzone.com/team.php?teamid=139634&profileid=&view=OOM&OOMweek=37#1",579,"Sonny Melancon","4","0","4",NA,"5.42","13.75","0.08","0.42","0.1","0.08"
"580","https://www.curlingzone.com/team.php?teamid=141403&profileid=&view=OOM&OOMweek=37#1",580,"Marcelo Mello","4","0","4",NA,"2.5","12.19","0","0.44","0.33","0"
"581","https://www.curlingzone.com/team.php?teamid=146664&profileid=&view=OOM&OOMweek=37#1",581,"Kurtwood McGuire","7","0","7",NA,"4.31","11.9","0.11","0.38","0.21","0.15"
"582","https://www.curlingzone.com/team.php?teamid=143380&profileid=&view=OOM&OOMweek=37#1",582,"Jordon McDonald","7","3","4",NA,"9.31","6.72","0.28","0.25","0.56","0.37"
"583","https://www.curlingzone.com/team.php?teamid=145192&profileid=&view=OOM&OOMweek=37#1",583,"Emil Markusson","3","0","3",NA,"4.29","13.33","0.2","0.33","0.38","0.11"
"584","https://www.curlingzone.com/team.php?teamid=143710&profileid=&view=OOM&OOMweek=37#1",584,"Christopher McCann","3","0","3",NA,"4.74","15.26","0.11","0.44","0.25","0.2"
"585","https://www.curlingzone.com/team.php?teamid=139589&profileid=&view=OOM&OOMweek=37#1",585,"Philippe Menard","0","0","0",NA,"0","0","0","0","0","0"
"586","https://www.curlingzone.com/team.php?teamid=140630&profileid=&view=OOM&OOMweek=37#1",586,"Dominik Svarc","5","0","5",NA,"5.29","11.76","0.18","0.53","0.25","0.33"
"587","https://www.curlingzone.com/team.php?teamid=139442&profileid=&view=OOM&OOMweek=37#1",587,"Jotham Sugden","4","0","4",NA,"5","16.25","0.13","0.53","0.29","0.22"
"588","https://www.curlingzone.com/team.php?teamid=145074&profileid=&view=OOM&OOMweek=37#1",588,"Alexey Kulchak","3","0","3",NA,"4","10.5","0.22","0.67","0.33","0.18"
"589","https://www.curlingzone.com/team.php?teamid=144436&profileid=&view=OOM&OOMweek=37#1",589,"Dave Thomas","8","0","8",NA,"4.6","11.9","0.14","0.38","0.48","0.16"
"590","https://www.curlingzone.com/team.php?teamid=144692&profileid=&view=OOM&OOMweek=37#1",590,"Darol Stuart","0","0","0",NA,"0","0","0","0","0","0"
"591","https://www.curlingzone.com/team.php?teamid=139893&profileid=&view=OOM&OOMweek=37#1",591,"Murray Stroeder","3","0","3",NA,"3.5","13","0","0.45","0.29","0.11"
"592","https://www.curlingzone.com/team.php?teamid=144204&profileid=&view=OOM&OOMweek=37#1",592,"John Stewart","6","0","6",NA,"4.81","9.44","0.15","0.38","0.18","0.16"
"593","https://www.curlingzone.com/team.php?teamid=138449&profileid=&view=OOM&OOMweek=37#1",593,"Bill Stopera","4","0","4",NA,"2.96","9.63","0.08","0.33","0.33","0"
"594","https://www.curlingzone.com/team.php?teamid=143392&profileid=&view=OOM&OOMweek=37#1",594,"Thomas Titchkosky","7","5","2",NA,"7.01","6.87","0.27","0.17","0.5","0.24"
"595","https://www.curlingzone.com/team.php?teamid=144108&profileid=&view=OOM&OOMweek=37#1",595,"Diego Tompkins","7","0","7",NA,"3.58","14.91","0.13","0.58","0.16","0.05"
"596","https://www.curlingzone.com/team.php?teamid=135050&profileid=&view=OOM&OOMweek=37#1",596,"Mingjie Yuan",NA,NA,NA,NA,"0","0","0","0","0","0"
"597","https://www.curlingzone.com/team.php?teamid=135039&profileid=&view=OOM&OOMweek=37#1",597,"LiKun Zhang",NA,NA,NA,NA,"0","0","0","0","0","0"
"598","https://www.curlingzone.com/team.php?teamid=138676&profileid=&view=OOM&OOMweek=37#1",598,"Ethan Young","5","0","5",NA,"5.14","9.43","0.19","0.28","0.27","0.18"
"599","https://www.curlingzone.com/team.php?teamid=136034&profileid=&view=OOM&OOMweek=37#1",599,"Greg Webb",NA,NA,NA,NA,"0","0","0","0","0","0"
"600","https://www.curlingzone.com/team.php?teamid=135553&profileid=&view=OOM&OOMweek=37#1",600,"Janelle Vachon",NA,NA,NA,NA,"0","0","0","0","0","0"
"601","https://www.curlingzone.com/team.php?teamid=146074&profileid=&view=OOM&OOMweek=37#1",601,"Jonathan Vilandt","5","1","4",NA,"6.29","8.86","0.22","0.26","0.55","0.13"
"602","https://www.curlingzone.com/team.php?teamid=143387&profileid=&view=OOM&OOMweek=37#1",602,"Luke Steski","7","1","6",NA,"5.09","9.12","0.27","0.37","0.5","0.19"
"603","https://www.curlingzone.com/team.php?teamid=136381&profileid=&view=OOM&OOMweek=37#1",603,"Tracy Steinke","8","4","4",NA,"7.31","7.69","0.57","0.3","0.33","0.24"
"604","https://www.curlingzone.com/team.php?teamid=138390&profileid=&view=OOM&OOMweek=37#1",604,"Clemens Scherrer","3","0","3",NA,"2.5","11","0","0.58","0.5","0.13"
"605","https://www.curlingzone.com/team.php?teamid=139004&profileid=&view=OOM&OOMweek=37#1",605,"Daryl Shane","3","0","3",NA,"5.5","9.5","0.25","0.54","0.6","0.29"
"606","https://www.curlingzone.com/team.php?teamid=134295&profileid=&view=OOM&OOMweek=37#1",606,"Kyosuke Sawaguchi","3","0","3",NA,"5.65","9.13","0.08","0.46","0.57","0.3"
"607","https://www.curlingzone.com/team.php?teamid=139632&profileid=&view=OOM&OOMweek=37#1",607,"Gilles Savoie","4","0","4",NA,"4.29","12.5","0.06","0.32","0.22","0"
"608","https://www.curlingzone.com/team.php?teamid=137697&profileid=&view=OOM&OOMweek=37#1",608,"Roffe Sagen","0","0","0",NA,"0","0","0","0","0","0"
"609","https://www.curlingzone.com/team.php?teamid=137693&profileid=&view=OOM&OOMweek=37#1",609,"Johnny Sandaker","0","0","0",NA,"0","0","0","0","0","0"
"610","https://www.curlingzone.com/team.php?teamid=136138&profileid=&view=OOM&OOMweek=37#1",610,"Chris Sherry",NA,NA,NA,NA,"0","0","0","0","0","0"
"611","https://www.curlingzone.com/team.php?teamid=142315&profileid=&view=OOM&OOMweek=37#1",611,"Grant Shewfelt","2","0","2",NA,"5.33","10","0.25","0.5","0.25","0.29"
"612","https://www.curlingzone.com/team.php?teamid=139798&profileid=&view=OOM&OOMweek=37#1",612,"Doug Small","3","0","3",NA,"0","10","0","1","0","0"
"613","https://www.curlingzone.com/team.php?teamid=137268&profileid=&view=OOM&OOMweek=37#1",613,"Matthew Smith","4","0","4",NA,"4.29","9.64","0.08","0.23","0.42","0.07"
"614","https://www.curlingzone.com/team.php?teamid=144793&profileid=&view=OOM&OOMweek=37#1",614,"Greg Skauge","5","3","2",NA,"8.3","6.6","0.43","0.39","0.58","0.33"
"615","https://www.curlingzone.com/team.php?teamid=142352&profileid=&view=OOM&OOMweek=37#1",615,"TaeWoong Shin","6","0","6",NA,"6.3","13.15","0.28","0.33","0.16","0.19"
"616","https://www.curlingzone.com/team.php?teamid=141574&profileid=&view=OOM&OOMweek=37#1",616,"Yoshiro Shimizu","4","0","4",NA,"2.69","11.54","0","0.44","0.33","0"
"617","https://www.curlingzone.com/team.php?teamid=141576&profileid=&view=OOM&OOMweek=37#1",617,"Kanya Shimizuno","4","0","4",NA,"4.64","10","0.14","0.24","0.55","0"
"618","https://www.curlingzone.com/team.php?teamid=133935&profileid=&view=OOM&OOMweek=37#1",618,"Steven Rotskas","7","0","7",NA,"4.44","11.11","0.15","0.44","0.25","0.11"
"619","https://www.curlingzone.com/team.php?teamid=143149&profileid=&view=OOM&OOMweek=37#1",619,"Shawnessey Gallagher","4","0","4",NA,"5.56","12.22","0.21","0.5","0.2","0.15"
"620","https://www.curlingzone.com/team.php?teamid=142260&profileid=&view=OOM&OOMweek=37#1",620,"Jim Coleman","2","0","2",NA,"5","11.88","0.11","0.44","0.33","0.14"
"621","https://www.curlingzone.com/team.php?teamid=136160&profileid=&view=OOM&OOMweek=37#1",621,"Erik Colwell","4","0","4",NA,"4.29","16.67","0.17","0.5","0.11","0"
"622","https://www.curlingzone.com/team.php?teamid=140546&profileid=&view=OOM&OOMweek=37#1",622,"Tijani Cole","9","0","9",NA,"3.15","20.14","0.04","0.7","0.11","0.27"
"623","https://www.curlingzone.com/team.php?teamid=138721&profileid=&view=OOM&OOMweek=37#1",623,"Patrick Coburn","3","0","3",NA,"5.22","8.7","0.09","0.42","0.29","0.36"
"624","https://www.curlingzone.com/team.php?teamid=136167&profileid=&view=OOM&OOMweek=37#1",624,"Samuel Clasen","4","0","4",NA,"1.74","11.3","0","0.53","0.5","0.13"
"625","https://www.curlingzone.com/team.php?teamid=139630&profileid=&view=OOM&OOMweek=37#1",625,"Yves Cloutier","4","0","4",NA,"5","9.62","0.18","0.33","0.4","0.21"
"626","https://www.curlingzone.com/team.php?teamid=135364&profileid=&view=OOM&OOMweek=37#1",626,"Mariah Coulombe",NA,NA,NA,NA,"0","0","0","0","0","0"
"627","https://www.curlingzone.com/team.php?teamid=142264&profileid=&view=OOM&OOMweek=37#1",627,"Kyle Csversko","2","0","2",NA,"3.85","13.08","0.14","0.38","0.4","0"
"628","https://www.curlingzone.com/team.php?teamid=144795&profileid=&view=OOM&OOMweek=37#1",628,"Keith Dohey","4","0","4",NA,"3.23","11.94","0","0.44","0.2","0.13"
"629","https://www.curlingzone.com/team.php?teamid=143373&profileid=&view=OOM&OOMweek=37#1",629,"Hunter Dundas","6","0","6",NA,"3.75","15.75","0.15","0.59","0.3","0"
"630","https://www.curlingzone.com/team.php?teamid=142248&profileid=&view=OOM&OOMweek=37#1",630,"Richard Dick","5","0","5",NA,"5.95","10.81","0.26","0.32","0.38","0.07"
"631","https://www.curlingzone.com/team.php?teamid=144791&profileid=&view=OOM&OOMweek=37#1",631,"D'arcy Delorey","4","1","3",NA,"7.69","8.21","0.53","0.17","0.59","0.1"
"632","https://www.curlingzone.com/team.php?teamid=138994&profileid=&view=OOM&OOMweek=37#1",632,"David Daoust","3","0","3",NA,"6.32","13.16","0.22","0.22","0.25","0.2"
"633","https://www.curlingzone.com/team.php?teamid=143385&profileid=&view=OOM&OOMweek=37#1",633,"Luke Davidson","7","0","7",NA,"4.82","11.79","0.21","0.5","0.25","0.13"
"634","https://www.curlingzone.com/team.php?teamid=142254&profileid=&view=OOM&OOMweek=37#1",634,"Josh Claeys","2","0","2",NA,"3.57","12.14","0.14","0.5","0.2","0.17"
"635","https://www.curlingzone.com/team.php?teamid=138902&profileid=&view=OOM&OOMweek=37#1",635,"Pascal Chouinard","0","0","0",NA,"0","0","0","0","0","0"
"636","https://www.curlingzone.com/team.php?teamid=143389&profileid=&view=OOM&OOMweek=37#1",636,"Matt Bijl","7","3","4",NA,"6.35","7.69","0.27","0.31","0.47","0.23"
"637","https://www.curlingzone.com/team.php?teamid=146289&profileid=&view=OOM&OOMweek=37#1",637,"Christian Birkeland","3","0","3",NA,"4.29","11.9","0.1","0.4","0.5","0"
"638","https://www.curlingzone.com/team.php?teamid=143394&profileid=&view=OOM&OOMweek=37#1",638,"Tyson Beyak","7","1","6",NA,"5.26","10.7","0.24","0.39","0.29","0.23"
"639","https://www.curlingzone.com/team.php?teamid=142300&profileid=&view=OOM&OOMweek=37#1",639,"Sam Antila","2","0","2",NA,"6","9","0.33","0.29","0.33","0.31"
"640","https://www.curlingzone.com/team.php?teamid=138996&profileid=&view=OOM&OOMweek=37#1",640,"Wyllie Allan","3","0","3",NA,"3","9.5","0.09","0.58","1","0.13"
"641","https://www.curlingzone.com/team.php?teamid=135106&profileid=&view=OOM&OOMweek=37#1",641,"Rhys Allen","3","0","3",NA,"4.21","12.63","0.1","0.4","0.25","0.11"
"642","https://www.curlingzone.com/team.php?teamid=137683&profileid=&view=OOM&OOMweek=37#1",642,"Ingebridt Bjoernstad","0","0","0",NA,"0","0","0","0","0","0"
"643","https://www.curlingzone.com/team.php?teamid=143143&profileid=&view=OOM&OOMweek=37#1",643,"Jonathan Brenton","4","0","4",NA,"3.18","14.09","0.13","0.61","0","0"
"644","https://www.curlingzone.com/team.php?teamid=138351&profileid=&view=OOM&OOMweek=37#1",644,"Dave Carlson",NA,NA,NA,NA,"0","0","0","0","0","0"
"645","https://www.curlingzone.com/team.php?teamid=136376&profileid=&view=OOM&OOMweek=37#1",645,"Roger Chan","8","0","8",NA,"2.24","12.24","0.04","0.52","0.43","0"
"646","https://www.curlingzone.com/team.php?teamid=144540&profileid=&view=OOM&OOMweek=37#1",646,"Gavin Cameron","7","0","7",NA,"5.5","12.5","0.29","0.32","0.36","0.1"
"647","https://www.curlingzone.com/team.php?teamid=143464&profileid=&view=OOM&OOMweek=37#1",647,"Trevor Calvert","3","0","3",NA,"5.38","10.38","0.23","0.31","0.27","0.15"
"648","https://www.curlingzone.com/team.php?teamid=140871&profileid=&view=OOM&OOMweek=37#1",648,"Joshua Bryden","3","0","3",NA,"4.35","7.83","0.08","0.36","0.57","0.22"
"649","https://www.curlingzone.com/team.php?teamid=137858&profileid=&view=OOM&OOMweek=37#1",649,"Martin Bukovsky","9","0","9",NA,"5","12.33","0.19","0.48","0.2","0.24"
"650","https://www.curlingzone.com/team.php?teamid=135891&profileid=&view=OOM&OOMweek=37#1",650,"Cole Ector",NA,NA,NA,NA,"0","0","0","0","0","0"
"651","https://www.curlingzone.com/team.php?teamid=145206&profileid=&view=OOM&OOMweek=37#1",651,"Jonas Eden","3","0","3",NA,"4.76","9.52","0.2","0.5","0.57","0.27"
"652","https://www.curlingzone.com/team.php?teamid=144801&profileid=&view=OOM&OOMweek=37#1",652,"Glen Hudy","6","3","3",NA,"7.17","8.3","0.29","0.24","0.44","0.33"
"653","https://www.curlingzone.com/team.php?teamid=143375&profileid=&view=OOM&OOMweek=37#1",653,"Jack Hykaway","8","6","2",NA,"6.99","6.03","0.43","0.11","0.43","0.18"
"654","https://www.curlingzone.com/team.php?teamid=135935&profileid=&view=OOM&OOMweek=37#1",654,"Jeremy Hozjan","7","0","7",NA,"3.57","12.14","0","0.52","0.23","0.21"
"655","https://www.curlingzone.com/team.php?teamid=140807&profileid=&view=OOM&OOMweek=37#1",655,"Darryl Horsman","5","0","5",NA,"5","10.28","0.15","0.6","0.44","0.38"
"656","https://www.curlingzone.com/team.php?teamid=140632&profileid=&view=OOM&OOMweek=37#1",656,"Milos Hoferka","4","0","4",NA,"4.81","12.59","0.07","0.41","0.38","0.1"
"657","https://www.curlingzone.com/team.php?teamid=136677&profileid=&view=OOM&OOMweek=37#1",657,"Aaron Horowitz","3","0","3",NA,"5.65","9.13","0","0.3","0.43","0.38"
